subject,window_id,window_start_sec,window_duration_sec,label,Mean_RR,Mean_HR,SDNN,RMSSD,pNN50,SCR_Peaks_N,SCR_Peaks_Amplitude_Mean,EDA_Tonic_SD,Resp_Rate_Mean,Resp_Rate_Std,Resp_Amplitude_Std,Temp_Mean,Temp_Std,Temp_Min,Temp_Max,ACC_Magnitude_Mean,ACC_Magnitude_Std,ACC_Magnitude_Max,stress_target,Actual_Label,Predicted_Target,Predicted_Label,Stress_Probability,Prediction_Confidence,Prediction_Status,Model_Used
S4,71,1065.0,30,1,1.0218877551020409,58.71486344800041,0.1115635145262939,0.1253810518510086,77.77777777777779,48.0,0.0242496386350649,0.0007473849853608,16.897531323395718,2.8967167840680936,1.0462097167820987,32.86981201171875,0.0113739045336842,32.838287353515625,32.88775634765625,0.9696168219239498,0.004127663844733,0.9879713870461324,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S6,66,990.0,30,1,0.8903125000000001,67.39206739206739,0.0482378547956516,0.0385654543931188,19.35483870967742,37.0,0.0127289386983239,0.0235471669308031,17.20080640503883,2.119041254875563,2.066577112972217,33.549190521240234,0.0451552085578441,33.467315673828125,33.632232666015625,0.9563840844009232,0.0050628968184101,0.977949137487675,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S16,164,2460.0,30,2,0.4419402985074627,135.76494427558256,0.010770276479482,0.0042712598961903,0.0,15.0,0.0240906034246091,0.0076173372158932,19.954889431156943,5.643379327143622,3.4346307395088447,34.142066955566406,0.0296282470226287,34.08489990234375,34.19775390625,0.920217121911926,0.012146265899541,0.9522160736126296,1,Target,1,Target,0.9866666666666667,98.66666666666667,Correct,Extra Trees
S7,244,3660.0,30,2,0.7607692307692309,78.86754297269968,0.1083827238968279,0.1100561325385586,47.368421052631575,11.0,0.0888187475781747,0.0355964925541378,19.134033805888283,3.800933381348905,3.1062312841613866,34.991539001464844,0.039663940668106,34.901641845703125,35.051361083984375,0.9214000031691372,0.0100650272807107,0.9565562617421371,1,Target,1,Target,0.9266666666666666,92.66666666666666,Correct,Extra Trees
S10,127,1905.0,30,3,0.7852255639097743,76.41116483937378,0.0506061180630887,0.0370223766208541,13.513513513513514,48.0,0.0172948480923661,0.0014328340060771,17.769980065629458,1.8823215566921696,2.3594273370380816,34.372798919677734,0.0285684876143932,34.298553466796875,34.408660888671875,0.9409562925524868,0.0032675498513963,0.9494919154505292,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S14,255,3825.0,30,4,0.8242460317460317,72.79379904674788,0.0444079762109239,0.0312331587272506,11.428571428571429,35.0,0.0130959720582932,0.0011847957223634,13.28478712940084,1.4647228258702545,3.4454401311895686,34.06651306152344,0.0179984699934721,34.01788330078125,34.089447021484375,0.9361663324576583,0.0041675136035811,0.9486010448086928,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S14,127,1905.0,30,2,0.4077777777777778,147.13896457765668,0.0142512439034682,0.0043621619012828,0.0,42.0,0.0142442641175421,0.0029031562661545,14.686060268579682,1.8005193489516689,4.992417473513237,34.000484466552734,0.0242221653461456,33.941802978515625,34.033111572265625,0.9270927449597572,0.0283921167687694,1.0099117225268428,1,Target,1,Target,0.9733333333333334,97.33333333333334,Correct,Extra Trees
S9,65,975.0,30,1,0.8109920634920634,73.98346136908549,0.0522807173305793,0.0319410900902208,11.428571428571429,46.0,0.0164316650540232,0.0014384646768708,13.518979192085464,0.9165648343500516,3.3143681544156243,34.359642028808594,0.0314476042985916,34.298553466796875,34.4010009765625,0.9072980327819348,0.003463431389899,0.9168355473381524,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S16,252,3780.0,30,4,0.7684210526315789,78.08219178082193,0.1097953717582619,0.0753209715747416,43.24324324324324,39.0,0.0213497890432052,0.0124153108961112,13.28478712940084,1.4647228258702545,4.8109688218869,34.2274055480957,0.0257120430469512,34.16265869140625,34.258819580078125,0.9286612727886578,0.0043876807613429,0.9428329112736288,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S6,307,4605.0,30,4,0.876890756302521,68.4235745088644,0.0831688944727613,0.0496238167727415,30.303030303030305,37.0,0.0127375833932518,0.0206823961127392,13.28478712940084,1.4647228258702545,2.669176105293855,34.261104583740234,0.0223311576992273,34.2008056640625,34.289337158203125,0.9569222630181023,0.0041989084244168,0.974351279884336,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S15,247,3705.0,30,2,0.7556043956043955,79.40663176265271,0.0665631546500716,0.0354562104171167,18.421052631578945,42.0,0.0148643689201199,0.0013138909101458,15.26469119900123,3.564137648673936,5.916553194463713,34.58570098876953,0.0306084603071212,34.53118896484375,34.624786376953125,0.9123421658502908,0.0086674841546436,0.946045928488378,1,Target,1,Target,0.66,66.0,Correct,Extra Trees
S2,383,5745.0,30,4,0.9388018433179722,63.91125073630474,0.0460081281996398,0.0374111191590774,16.666666666666664,42.0,0.0334947285729215,0.0024345546330594,15.134057176091234,0.9574261345448988,0.9146638507194887,32.03315734863281,0.0251698866486549,31.9989013671875,32.14288330078125,0.981643775102326,0.0039733209074354,0.9960102101619044,0,Not Target,0,Not Target,0.04666666666666667,95.33333333333334,Correct,Extra Trees
S13,218,3270.0,30,2,0.5315064935064936,112.88667350828322,0.0316853604946567,0.0120169318692213,0.0,34.0,0.0168452177493083,0.0228751274540494,16.475082839959864,2.8959004962023034,7.121981708935005,34.02768325805664,0.0271143019199371,33.97222900390625,34.069671630859375,0.9271720080172556,0.0378582866839599,1.1888867721477592,1,Target,1,Target,0.8733333333333333,87.33333333333333,Correct,Extra Trees
S11,45,675.0,30,1,0.8306530612244898,72.23232273598349,0.0412286437235383,0.0493414007658053,44.11764705882353,41.0,0.0104875343993547,0.0041234579546757,18.972045241123634,1.1449542815708955,2.1215780692543813,34.437992095947266,0.0254272557795047,34.371917724609375,34.482147216796875,0.9136179140519952,0.0047986219036003,0.9321839328602742,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S4,277,4155.0,30,2,0.7476190476190475,80.25477707006371,0.0820477274148092,0.0506435491007585,39.47368421052632,3.0,0.1878042079073592,0.0706554704582833,12.779364190008154,3.425739205578552,3.123093760914271,33.69378662109375,0.0214406810700893,33.644317626953125,33.723114013671875,0.9248163401863444,0.0075378382210774,0.945658495491505,1,Target,1,Target,0.9733333333333334,97.33333333333334,Correct,Extra Trees
S17,43,645.0,30,1,0.8809243697478992,68.11027377659066,0.091842867043167,0.083081871684486,45.45454545454545,49.0,0.008359430818821,0.0010301897693019,18.900855178629595,0.7111390228225605,2.2006339916484503,33.35675048828125,0.0229027867317199,33.295257568359375,33.390289306640625,0.9743669816011852,0.0033568719368037,0.9856776077355798,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S3,153,2295.0,30,2,0.6061516034985424,98.9851378000096,0.0455607578953947,0.0265096888974989,4.166666666666666,15.0,0.0184007202754139,0.1397765186348784,15.26469119900123,3.564137648673936,4.270267804043639,32.14590835571289,0.0243726652115583,32.0938720703125,32.191925048828125,0.907754824128846,0.0186524105592111,0.9737330305641064,1,Target,1,Target,0.9733333333333334,97.33333333333334,Correct,Extra Trees
S8,46,690.0,30,1,0.8692207792207792,69.02734199910354,0.0795139017728293,0.0572382017073726,34.375,48.0,0.0104392656360756,0.0080588017531548,16.749000229787022,0.954519871013532,1.7758167084452647,34.85464859008789,0.0445550195872783,34.756927490234375,34.912445068359375,0.9515403082844848,0.0046534876600717,0.969689781090216,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S14,24,360.0,30,1,0.7915873015873017,75.79707238820933,0.0692986756467111,0.0275575200194246,5.714285714285714,41.0,0.0138508835585883,0.0049189890442436,16.667566555375906,1.672975132048394,4.255690554154453,33.53757858276367,0.0107155246660113,33.508148193359375,33.558074951171875,0.94033396412206,0.0062362749145467,0.9626505854085984,0,Not Target,0,Not Target,0.013333333333333334,98.66666666666667,Correct,Extra Trees
S5,383,5745.0,30,4,0.9406451612903226,63.78600823045267,0.0428632356140206,0.0278821621469066,13.333333333333334,23.0,0.0144251919631771,0.0372759083601474,13.28478712940084,1.4647228258702545,2.7460667941615857,34.802955627441406,0.0332602262496948,34.726165771484375,34.846221923828125,0.9282036120362404,0.0029357445901633,0.9371172049033484,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S6,67,1005.0,30,1,0.9031168831168832,66.43658326143228,0.0572292366606174,0.0393368174117026,21.875,36.0,0.0120808280683253,0.028408357385073,12.338197531614991,1.646094766902355,2.3164425380412825,33.60675048828125,0.0388792045414447,33.514190673828125,33.667083740234375,0.9564780465336696,0.0043935563776618,0.976228045810795,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S9,291,4365.0,30,3,0.7021088435374149,85.45683557794788,0.0213581609658816,0.0079820605230809,0.0,43.0,0.0125143837245844,0.0116719746044063,15.509049581852084,0.9310648597222644,4.36731918071844,34.823219299316406,0.0268824398517608,34.755401611328125,34.861572265625,0.922510215426224,0.0033293366416482,0.9330217045018576,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S11,283,4245.0,30,3,0.7369963369963369,81.41153081510934,0.0481926795050109,0.0350034523385567,10.526315789473683,18.0,0.0161087272951378,0.0085619644036992,11.282254780919953,1.2006872716018664,5.067542865580492,34.983619689941406,0.0236714761704206,34.900115966796875,35.023529052734375,0.9245839745951572,0.0109251653456578,1.0263220489557288,0,Not Target,0,Not Target,0.34,66.0,Correct,Extra Trees
S16,338,5070.0,30,4,0.73475,81.66042871725077,0.0751989424950973,0.0634359795033707,28.205128205128204,44.0,0.0207153384341418,0.0371092779346629,11.720455385022268,1.9026551726755063,3.745282280947703,34.47557830810547,0.0359771288931369,34.408660888671875,34.515869140625,0.9304745826002998,0.0047951195998918,0.9574505306380487,0,Not Target,0,Not Target,0.22,78.0,Correct,Extra Trees
S5,273,4095.0,30,2,0.7053401360544218,85.0653421420649,0.0441275804602203,0.0196421444279949,0.0,2.0,0.5260512641526973,0.2572033361697519,15.26469119900123,3.564137648673936,5.440681099165534,34.73598098754883,0.0911348909139633,34.561859130859375,34.846221923828125,0.9186280962428276,0.0060746495260723,0.9354761879082494,1,Target,1,Target,0.94,94.0,Correct,Extra Trees
S7,25,375.0,30,1,0.8615966386554623,69.63815468643323,0.0672057039443607,0.0376776353466946,21.21212121212121,35.0,0.0220055892062913,0.0153375579588362,16.176875120742018,0.6250307737028348,2.067167590230972,34.45846176147461,0.0279056932777166,34.408660888671875,34.50360107421875,0.9197522449715204,0.0053275103869175,0.9469403886657852,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S16,53,795.0,30,1,0.8867965367965368,67.65926287527459,0.1033402779600282,0.0423812867830573,25.0,33.0,0.0200502951923283,0.0035159931487199,16.794289447194398,2.418982091845235,2.516620122919143,33.91814422607422,0.0364373996853828,33.838470458984375,34.02703857421875,0.9271003040621716,0.0084174815293861,0.9508391735743156,0,Not Target,0,Not Target,0.02666666666666667,97.33333333333334,Correct,Extra Trees
S9,135,2025.0,30,2,0.7424542124542127,80.81306428536185,0.0576853466473486,0.0324996901579876,15.789473684210526,16.0,0.0237016785588372,0.0125290031951783,18.82198795382456,3.7514652482879,3.5425524609931984,34.54091262817383,0.0266422610729932,34.46990966796875,34.57415771484375,0.927377265976872,0.0095145108802735,0.9624768856083732,1,Target,1,Target,0.84,84.0,Correct,Extra Trees
S10,152,2280.0,30,4,0.8170238095238095,73.43727232988489,0.0683622447075703,0.046503393399489,25.71428571428571,38.0,0.0217541421528362,0.0011026442818408,14.416840722555008,1.4147072088795425,2.108630510978456,34.45989227294922,0.0273130387067794,34.393310546875,34.494415283203125,0.9448457830808252,0.0030912513122237,0.9538345733014996,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S9,134,2010.0,30,2,0.7482783882783883,80.18406109261797,0.0659485685483361,0.0359174671550119,7.894736842105263,21.0,0.0195464473234414,0.0088856307998283,14.0159071019641,5.330155010882582,3.1177127210249176,34.53733825683594,0.0255880057811737,34.46990966796875,34.57415771484375,0.9307196133338262,0.009903049649154,0.9711811877811516,1,Target,1,Target,0.7066666666666667,70.66666666666667,Correct,Extra Trees
S10,7,105.0,30,1,0.6888704318936877,87.09910778876296,0.0230404177332599,0.0136722001644658,0.0,43.0,0.0181208260341525,0.0021921853023341,17.748681307086798,1.1866879901759144,2.6926892131467435,33.92057800292969,0.0302801840007305,33.862762451171875,33.9676513671875,0.9124774177740342,0.0036632594989933,0.9269135573961929,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S2,289,4335.0,30,4,0.883073593073593,67.94450708368058,0.0829718427252254,0.0792957683458015,43.75,40.0,0.0314940620512783,0.0035661591092286,20.00138306624383,1.8869261296071616,1.27206528696334,31.323392868041992,0.0286193434149026,31.2943115234375,31.44744873046875,0.9622029675894476,0.0045095802430601,0.977768137699228,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S8,59,885.0,30,1,0.7732330827067668,77.59626604434074,0.0819391862869567,0.0471106711234413,24.324324324324326,40.0,0.0116353698296298,0.0057842604681183,16.281446213097524,1.241115536206224,2.540582227661837,34.8209114074707,0.0430524796247482,34.715423583984375,34.890869140625,0.9428117824207584,0.00829601804822,0.9921999158741572,0,Not Target,0,Not Target,0.07333333333333333,92.66666666666666,Correct,Extra Trees
S14,261,3915.0,30,4,0.8167460317460318,73.46224856670877,0.0372832685273559,0.0275363528605909,8.571428571428571,38.0,0.0135261878652428,0.0044261103957349,13.28478712940084,1.4647228258702545,3.524047391966984,34.06122970581055,0.0196716450154781,33.99810791015625,34.08489990234375,0.935607275281866,0.0042581395891053,0.951963955357974,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S15,209,3135.0,30,2,0.6411801242236025,93.57744841615808,0.0368034607805625,0.0293311687513037,11.11111111111111,37.0,0.0124505341685087,0.0103912645096535,15.26469119900123,3.564137648673936,6.254770470126795,34.15644454956055,0.0209599249064922,34.09100341796875,34.185546875,0.91062448082446,0.0318303278065123,1.0524593488162184,1,Target,1,Target,0.7933333333333333,79.33333333333333,Correct,Extra Trees
S5,71,1065.0,30,1,0.9170967741935484,65.42384804783678,0.0931077087282329,0.0329026599838615,13.333333333333334,39.0,0.0178437034127898,0.0069640106964329,15.321002121780742,0.2166685972688475,5.689518206261799,34.72772979736328,0.0227559152990579,34.65704345703125,34.77081298828125,0.9259759213747668,0.0076111075986602,0.9701637478058878,0,Not Target,0,Not Target,0.07333333333333333,92.66666666666666,Correct,Extra Trees
S7,229,3435.0,30,2,0.5092118226600985,117.8291573957628,0.0238178016895216,0.0055036361381489,0.0,12.0,0.0489360166221442,0.0234224297833002,23.579515721777007,5.285168335150568,3.8957044303173367,34.89896011352539,0.0360335037112236,34.813873291015625,34.952545166015625,0.9239083319461622,0.0186759869592977,1.0040791405822016,1,Target,1,Target,0.9933333333333333,99.33333333333333,Correct,Extra Trees
S5,249,3735.0,30,2,0.6439130434782608,93.18028359216746,0.0424845547846267,0.0159135989136803,0.0,7.0,0.1929949216036057,0.0718766757855631,15.26469119900123,3.564137648673936,5.379616302911211,35.21832656860352,0.0580577552318573,35.072967529296875,35.298919677734375,0.9170739103491296,0.0090505845452954,0.9583870468861216,1,Target,1,Target,0.9933333333333333,99.33333333333333,Correct,Extra Trees
S10,22,330.0,30,1,0.6219148936170212,96.47622305850156,0.0319330997049343,0.0143027848319317,0.0,48.0,0.0224441810398809,0.0019535228293354,16.695545904386186,0.6780876374967938,2.363515664617658,34.313575744628906,0.0218954924494028,34.258819580078125,34.344390869140625,0.9169434384663064,0.0049817846814777,0.9430368750854649,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S4,249,3735.0,30,2,0.8088030888030887,74.18369295398129,0.0670427432560814,0.0385324612099126,19.444444444444446,5.0,0.2424458778548879,0.0454291185398612,25.054213425143185,12.794406634693852,1.3312756597577853,33.620018005371094,0.0288466289639472,33.57623291015625,33.671600341796875,0.923826075550363,0.0094082660837428,0.979575374762398,1,Target,1,Target,0.9533333333333334,95.33333333333334,Correct,Extra Trees
S15,130,1950.0,30,3,0.8301632653061225,72.27493977088352,0.024813279730196,0.0235402136069889,8.823529411764707,43.0,0.0123544044371972,0.0068757093645506,17.567539130715172,2.495322023845864,1.2242692798189267,34.01144027709961,0.0263109896332025,33.953948974609375,34.054443359375,0.9342264636625424,0.0038020738005894,0.9492107403824324,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S2,323,4845.0,30,3,0.8782683982683981,68.31624605678235,0.0721249602763636,0.0643110069291789,31.25,47.0,0.0328981690013273,0.017874937107713,22.10539258961592,5.631085413455296,2.565534393602716,32.1812858581543,0.0366637520492076,32.119110107421875,32.251434326171875,0.925330223789999,0.0078555645817626,0.980711489680082,0,Not Target,0,Not Target,0.09333333333333334,90.66666666666666,Correct,Extra Trees
S15,42,630.0,30,1,0.7327142857142858,81.88730746734255,0.0387694010445373,0.0216532784784306,5.128205128205128,36.0,0.0168979894686106,0.0044488616221059,17.192141927229798,1.6292014159946853,3.142703120633328,33.74624252319336,0.0168362576514482,33.7049560546875,33.774688720703125,0.9165993651955758,0.0073309936210395,0.9514370251413956,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
